country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
San Marino,SM,SMR,674,Proportion of schools with basic drinking water services,2009,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of schools with basic drinking water services,2010,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of schools with basic drinking water services,2011,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of schools with basic drinking water services,2012,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of schools with basic drinking water services,2013,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of schools with basic drinking water services,2014,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of schools with basic drinking water services,2015,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of schools with basic drinking water services,2016,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of schools with basic drinking water services,2017,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of schools with basic drinking water services,2018,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of schools with basic drinking water services,2019,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of schools with basic drinking water services,2020,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of schools with basic drinking water services,2021,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of schools with basic drinking water services,2022,100,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of schools with basic drinking water services,2023,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2000,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2001,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2002,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2003,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2004,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2005,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2006,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2007,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2008,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2009,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2010,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2011,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2012,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2013,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2014,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2015,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2016,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2017,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2018,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2019,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2020,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2021,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2022,100,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of schools with basic drinking water services,2023,100,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of schools with basic drinking water services,2018,72.78622816032889,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of schools with basic drinking water services,2019,72.78622816032889,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of schools with basic drinking water services,2020,72.78622816032889,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of schools with basic drinking water services,2021,72.78622816032889,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of schools with basic drinking water services,2022,72.78622816032889,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of schools with basic drinking water services,2023,72.78622816032889,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of schools with basic drinking water services,2010,47.82286339005623,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of schools with basic drinking water services,2011,47.82286339005623,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of schools with basic drinking water services,2012,47.82286339005623,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of schools with basic drinking water services,2013,47.82286339005623,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of schools with basic drinking water services,2014,47.82286339005623,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of schools with basic drinking water services,2015,54.59044689695656,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of schools with basic drinking water services,2016,61.35803040385872,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of schools with basic drinking water services,2017,68.12561391075906,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of schools with basic drinking water services,2018,74.89319741765939,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of schools with basic drinking water services,2019,81.66078092456154,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of schools with basic drinking water services,2020,88.42836443146187,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of schools with basic drinking water services,2021,95.19594793836224,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of schools with basic drinking water services,2022,98.45,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of schools with basic drinking water services,2023,98.45,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2000,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2001,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2002,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2003,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2004,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2005,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2006,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2007,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2008,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2009,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2010,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2011,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2012,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2013,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2014,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2015,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2016,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2017,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2018,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2019,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2020,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2021,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2022,100,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of schools with basic drinking water services,2023,100,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of schools with basic drinking water services,2017,39.3851,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of schools with basic drinking water services,2018,39.3851,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of schools with basic drinking water services,2019,39.3851,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of schools with basic drinking water services,2020,39.3851,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of schools with basic drinking water services,2021,39.3851,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of schools with basic drinking water services,2022,39.3851,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of schools with basic drinking water services,2023,39.3851,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2000,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2001,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2002,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2003,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2004,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2005,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2006,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2007,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2008,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2009,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2010,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2011,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2012,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2013,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2014,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2015,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2016,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2017,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2018,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2019,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2020,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2021,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2022,100,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of schools with basic drinking water services,2023,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2000,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2001,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2002,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2003,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2004,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2005,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2006,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2007,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2008,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2009,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2010,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2011,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2012,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2013,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2014,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2015,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2016,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2017,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2018,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2019,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2020,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2021,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2022,100,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of schools with basic drinking water services,2023,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2000,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2001,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2002,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2003,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2004,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2005,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2006,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2007,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2008,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2009,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2010,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2011,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2012,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2013,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2014,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2015,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2016,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2017,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2018,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2019,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2020,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2021,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2022,100,Total,,%,,,,Total
Slovenia,SI,SVN,705,Proportion of schools with basic drinking water services,2023,100,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of schools with basic drinking water services,2010,30.97272222537216,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of schools with basic drinking water services,2011,30.97272222537216,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of schools with basic drinking water services,2012,30.97272222537216,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of schools with basic drinking water services,2013,30.97272222537216,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of schools with basic drinking water services,2014,30.97272222537216,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of schools with basic drinking water services,2015,30.97272222537216,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of schools with basic drinking water services,2016,30.97272222537216,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of schools with basic drinking water services,2017,30.97272222537216,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of schools with basic drinking water services,2018,30.97272222537216,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of schools with basic drinking water services,2019,30.97272222537216,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of schools with basic drinking water services,2020,30.97272222537216,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of schools with basic drinking water services,2021,30.97272222537216,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of schools with basic drinking water services,2022,30.97272222537216,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of schools with basic drinking water services,2023,30.97272222537216,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of schools with basic drinking water services,2010,26.53984145345203,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of schools with basic drinking water services,2011,26.53984145345203,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of schools with basic drinking water services,2012,26.53984145345203,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of schools with basic drinking water services,2013,34.09306578,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of schools with basic drinking water services,2014,41.64629011042779,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of schools with basic drinking water services,2015,49.19951443891659,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of schools with basic drinking water services,2016,52.84593890737873,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of schools with basic drinking water services,2017,52.84593890737873,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of schools with basic drinking water services,2018,52.84593890737873,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of schools with basic drinking water services,2019,52.84593890737873,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of schools with basic drinking water services,2020,52.84593890737873,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of schools with basic drinking water services,2021,52.84593890737873,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of schools with basic drinking water services,2022,52.84593890737873,Total,,%,,,,Total
Somalia,SO,SOM,706,Proportion of schools with basic drinking water services,2023,52.84593890737873,Total,,%,,,,Total
South Sudan,SS,SSD,728,Proportion of schools with basic drinking water services,2013,50.75758,Total,,%,,,,Total
South Sudan,SS,SSD,728,Proportion of schools with basic drinking water services,2014,50.75758,Total,,%,,,,Total
South Sudan,SS,SSD,728,Proportion of schools with basic drinking water services,2015,50.75758,Total,,%,,,,Total
South Sudan,SS,SSD,728,Proportion of schools with basic drinking water services,2016,50.75758,Total,,%,,,,Total
South Sudan,SS,SSD,728,Proportion of schools with basic drinking water services,2017,50.75758,Total,,%,,,,Total
South Sudan,SS,SSD,728,Proportion of schools with basic drinking water services,2018,50.75758,Total,,%,,,,Total
South Sudan,SS,SSD,728,Proportion of schools with basic drinking water services,2019,50.75758,Total,,%,,,,Total
South Sudan,SS,SSD,728,Proportion of schools with basic drinking water services,2020,50.75758,Total,,%,,,,Total
South Sudan,SS,SSD,728,Proportion of schools with basic drinking water services,2021,50.75758,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2000,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2001,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2002,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2003,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2004,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2005,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2006,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2007,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2008,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2009,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2010,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2011,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2012,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2013,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2014,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2015,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2016,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2017,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2018,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2019,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2020,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2021,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2022,100,Total,,%,,,,Total
Spain,ES,ESP,724,Proportion of schools with basic drinking water services,2023,100,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of schools with basic drinking water services,2010,81.19081921878251,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of schools with basic drinking water services,2011,80.10705380112448,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of schools with basic drinking water services,2012,80.10705380112448,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of schools with basic drinking water services,2013,80.10705380112448,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of schools with basic drinking water services,2014,80.10705380112448,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of schools with basic drinking water services,2015,80.10705380112448,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of schools with basic drinking water services,2016,81.74645245,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of schools with basic drinking water services,2017,83.38585110476652,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of schools with basic drinking water services,2018,85.02524975658753,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of schools with basic drinking water services,2019,85.74484577342275,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of schools with basic drinking water services,2020,86.06823386187091,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of schools with basic drinking water services,2021,86.39162195031906,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of schools with basic drinking water services,2022,86.71501003876722,Total,,%,,,,Total
Sri Lanka,LK,LKA,144,Proportion of schools with basic drinking water services,2023,87.03839813,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of schools with basic drinking water services,2005,91.05892487303049,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of schools with basic drinking water services,2006,91.05892487303049,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of schools with basic drinking water services,2007,91.05892487303049,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of schools with basic drinking water services,2008,91.05892487303049,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of schools with basic drinking water services,2009,91.05892487303049,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of schools with basic drinking water services,2010,91.89272518122198,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of schools with basic drinking water services,2011,92.72652548941323,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of schools with basic drinking water services,2012,93.5603258,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of schools with basic drinking water services,2013,94.39412611,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of schools with basic drinking water services,2014,95.22792641398746,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of schools with basic drinking water services,2015,96.06172672217895,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of schools with basic drinking water services,2016,96.89552703,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of schools with basic drinking water services,2017,97.72932733856169,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of schools with basic drinking water services,2018,98.52635313744349,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of schools with basic drinking water services,2019,98.89886322849168,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of schools with basic drinking water services,2020,99.27137331953998,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of schools with basic drinking water services,2021,99.64388341058815,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of schools with basic drinking water services,2022,100,Total,,%,,,,Total
"Palestinian Territory, Occupied",PS,PSE,275,Proportion of schools with basic drinking water services,2023,100,Total,,%,,,,Total
Sudan,SD,SDN,736,Proportion of schools with basic drinking water services,2016,43.47345132743363,Total,,%,,,,Total
Sudan,SD,SDN,736,Proportion of schools with basic drinking water services,2017,43.47345132743363,Total,,%,,,,Total
Sudan,SD,SDN,736,Proportion of schools with basic drinking water services,2018,43.47345132743363,Total,,%,,,,Total
Sudan,SD,SDN,736,Proportion of schools with basic drinking water services,2019,43.47345132743363,Total,,%,,,,Total
Sudan,SD,SDN,736,Proportion of schools with basic drinking water services,2020,43.47345132743363,Total,,%,,,,Total
Sudan,SD,SDN,736,Proportion of schools with basic drinking water services,2021,43.47345132743363,Total,,%,,,,Total
Sudan,SD,SDN,736,Proportion of schools with basic drinking water services,2022,43.47345132743363,Total,,%,,,,Total
Sudan,SD,SDN,736,Proportion of schools with basic drinking water services,2023,43.47345132743363,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of schools with basic drinking water services,2000,99.98070557266392,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of schools with basic drinking water services,2001,99.98070557266392,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of schools with basic drinking water services,2002,99.98070557266392,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of schools with basic drinking water services,2003,99.98070557266392,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of schools with basic drinking water services,2004,99.98070557266392,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of schools with basic drinking water services,2005,99.98070557266392,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of schools with basic drinking water services,2006,99.98070557266392,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of schools with basic drinking water services,2007,99.98070557266392,Total,,%,,,,Total
Sweden,SE,SWE,752,Proportion of schools with basic drinking water services,2008,99.98070557266392,Total,,%,,,,Total
